iTemp,eTemp,X,Y,Z,pressure,time,GPS coord,GPS coord,Alt
22.8203125,21.078125,-911.706,419.61899999999997,209.90099999999998,850.29,235945.0,45.66475366666667,-111.04401683333332,1490.0,23.03
22.8984375,20.90625,-685.213,476.776,547.109,850.66,235947.0,45.6646175,-111.04401650000001,1489.0,23.07
22.875,20.859375,-845.582,143.167,608.231,850.65,235949.0,45.664479,-111.0440305,1487.0,23.07
22.8984375,20.8203125,-832.528,419.863,335.012,850.33,235953.0,45.66412433333333,-111.04405016666666,1486.0,23.1
23.0546875,21.0234375,-772.626,417.545,-230.946,849.45,235957.0,45.66374566666667,-111.04407566666667,1487.0,23.22
23.1328125,20.921875,-852.475,304.207,230.09199999999998,850.19,235959.0,45.66355166666668,-111.04407016666666,1489.0,23.25
23.125,20.859375,-864.98,392.291,427.671,850.24,2.0,45.66328983333333,-111.04407016666666,1489.0,23.28
23.1484375,20.78125,-846.131,108.39699999999999,473.36,850.25,2.0,45.66328983333333,-111.04403450000001,1495.0,23.29
23.1796875,20.7890625,-831.247,356.911,300.73,849.79,4.0,45.663160000000005,-111.04405266666666,1495.0,23.3
23.1640625,20.7578125,-879.132,211.731,54.412,849.77,6.0,45.663062999999994,-111.04417283333332,1496.0,23.29
23.2734375,20.890625,-976.0,93.757,240.40099999999998,849.65,8.0,45.66298916666666,-111.04434266666667,1500.0,23.28
23.234375,20.859375,-240.767,44.835,685.701,845.19,12.0,45.66284300000001,-111.04468316666667,1506.0,23.21
23.328125,20.984375,325.13,991.433,451.217,838.18,14.0,45.66276416666666,-111.044809,1508.0,23.26
23.328125,21.0234375,-248.26999999999998,358.741,866.566,849.78,16.0,45.662732,-111.0449278333333,1508.0,23.41
23.3671875,20.984375,-346.419,232.04399999999998,871.202,848.47,16.0,45.662732,-111.0449278333333,1508.0,23.4
23.5625,20.9765625,-279.62399999999997,169.885,847.29,848.83,19.0,45.662713000000004,-111.04501950000001,1508.0,23.43
23.484375,21.1640625,-425.597,426.146,790.804,848.54,21.0,45.6627045,-111.0450305,1510.0,23.5
23.34375,20.9453125,-563.518,259.067,836.859,849.1,23.0,45.662704333333345,-111.04505750000003,1507.0,23.42
23.3125,20.984375,-442.616,-211.121,849.425,849.45,25.0,45.662701333333345,-111.04505900000001,1508.0,23.39
23.2578125,20.9375,-580.1709999999999,-63.928,909.754,849.32,27.0,45.66269783333334,-111.04507016666668,1507.0,23.26
23.0625,20.640625,-252.96699999999998,-376.79699999999997,810.385,849.0,32.0,0.0,0.0,1506.0,23.08
22.6484375,20.65625,-337.879,-577.121,643.55,849.21,34.0,45.662720666666665,-111.04503966666668,1507.0,22.86
22.5703125,20.3359375,-78.934,-842.715,534.116,848.59,36.0,45.6627235,-111.04503350000003,1507.0,22.84
22.203125,20.0546875,-377.834,-738.283,389.424,848.69,46.0,45.66275600000001,-111.04502883333335,1509.0,22.62
21.9765625,19.8046875,-497.15,-378.2,978.379,849.16,49.0,0.0,-111.04503616666668,1509.0,22.49
21.9140625,19.65625,-55.632,150.243,984.723,848.16,51.0,0.0,-111.04503983333333,1509.0,22.42
21.796875,19.5234375,-5.795,193.91899999999998,945.866,846.86,51.0,45.662751,-111.04504866666667,1509.0,22.29
21.8125,19.3828125,-27.694,133.407,985.15,847.0,53.0,45.662743166666665,-111.04506366666668,1509.0,22.2
21.5234375,19.21875,114.497,31.598,992.47,847.21,55.0,45.66274133333332,-111.0450615,1507.0,21.87
21.1875,19.078125,35.38,86.254,1014.125,848.93,57.0,45.66274249999999,-111.0450595,1507.0,21.67
21.0625,19.1328125,-32.513,9.821,974.1089999999999,849.04,59.0,45.662744333333336,-111.04504533333332,1508.0,21.68
21.046875,18.953125,64.477,98.515,1011.624,846.12,101.0,45.66274383333333,-111.0450425,1508.0,21.64
21.1328125,19.046875,-104.554,-13.542,1009.855,847.92,103.0,45.662742,-111.04503166666666,1508.0,21.72
21.25,18.96875,50.080999999999996,30.805,993.8729999999999,848.59,105.0,45.662742333333334,-111.04502533333334,1509.0,21.59
21.078125,18.8125,158.844,85.52199999999999,979.477,848.81,108.0,45.66274100000001,-111.045026,1509.0,21.44
20.7421875,18.6484375,117.913,-23.302,992.958,848.23,108.0,45.66274100000001,-111.045026,1509.0,21.27
20.7734375,18.5703125,149.816,-4.819,969.9,848.55,110.0,45.662737666666665,-111.04501566666669,1510.0,21.4
20.71875,18.6328125,208.559,47.275,981.3679999999999,846.94,112.0,45.66272399999999,-111.04500016666668,1509.0,21.26
20.78125,18.453125,-15.006,34.952999999999996,1054.202,849.28,114.0,45.66272533333334,-111.04498983333332,1508.0,21.25
20.7421875,18.453125,186.53799999999998,95.526,974.048,848.77,116.0,45.66271866666666,-111.04497266666668,1509.0,21.25
20.703125,18.40625,-38.247,67.649,881.4499999999999,848.34,118.0,45.66271866666666,-111.04498283333334,1508.0,20.99
20.4453125,18.359375,160.73499999999999,76.982,664.8389999999999,848.63,120.0,45.662731,-111.04499683333333,1506.0,20.88
20.265625,18.15625,25.437,127.185,793.122,848.55,122.0,45.6627585,-111.04498966666667,1508.0,20.78
20.1328125,18.265625,198.433,24.644,1284.538,848.74,125.0,45.6628085,-111.04498966666667,1508.0,20.66
19.953125,18.09375,389.241,157.319,737.734,848.92,125.0,45.66280216666667,-111.04497316666665,1504.0,20.43
19.703125,17.7578125,199.775,-103.578,1249.524,848.74,127.0,45.66283083333333,-111.045004,1501.0,20.26
19.7421875,17.609375,-93.02499999999999,124.44,1098.244,848.81,129.0,45.66284999999999,-111.04498083333334,1504.0,20.19
19.5,17.421875,361.242,-80.032,1064.694,848.28,131.0,45.66285500000001,-111.04495666666666,1506.0,20.06
19.328125,17.2265625,303.353,-232.105,1024.739,844.06,133.0,45.662869666666666,-111.04493933333333,1505.0,19.82
